Asset Clas,Asset Subt,Asset Type,Descriptio,Geo Point 2D,Geo Shape,Mcc Id,Model Desc,Model No,Objectid,Prop Id,Roadseg Id,Str Id,Addressp 1,Addresspt,Addresspt1
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.79582851441957, 144.94131248652099","{""coordinates"": [144.94131248652099, -37.79582851441957], ""type"": ""Point""}",1234772,Sign - Public Transport 1 Panel,P.16,42403,0,21324,1234772,78,617311,23.9508819
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83302599574912, 144.97445042981525","{""coordinates"": [144.97445042981525, -37.83302599574912], ""type"": ""Point""}",1253308,Sign - Public Transport 1 Panel,P.16,42804,0,22708,1253308,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.794951472118605, 144.9469434142297","{""coordinates"": [144.9469434142297, -37.794951472118605], ""type"": ""Point""}",1249797,Sign - Public Transport 1 Panel,P.16,42849,0,21235,1249797,6,568083,10.60437815
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82467809093513, 144.90658328970764","{""coordinates"": [144.90658328970764, -37.82467809093513], ""type"": ""Point""}",1244896,Sign - Public Transport 1 Panel,P.16,43206,0,22168,1244896,283,570827,5.52892684
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.80516590907756, 144.9660313973566","{""coordinates"": [144.9660313973566, -37.80516590907756], ""type"": ""Point""}",1240253,Sign - Public Transport 1 Panel,P.16,43543,0,20522,1240253,251,521664,13.87881868
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82089888130361, 144.92152824708276","{""coordinates"": [144.92152824708276, -37.82089888130361], ""type"": ""Point""}",1245203,Sign - Public Transport 1 Panel,P.16,43642,0,22156,1245203,352,589044,25.74692665
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.818314889062094, 144.956839508202","{""coordinates"": [144.956839508202, -37.818314889062094], ""type"": ""Point""}",1268402,Sign - Public Transport 1 Panel,P.16,44101,0,20118,1268402,285,105393,35.87798434
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.80384165792465, 144.93239283833262","{""coordinates"": [144.93239283833262, -37.80384165792465], ""type"": ""Point""}",1235255,Sign - Public Transport 1 Panel,P.16,355,0,21673,1235255,357,570648,76.81982435
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81548699581418, 144.9581794249902","{""coordinates"": [144.9581794249902, -37.81548699581418], ""type"": ""Point""}",1231226,Sign - Public Transport 1 Panel,P.16,600,0,20184,1231226,83,548056,21.56130407
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81353897396532, 144.95728334230756","{""coordinates"": [144.95728334230756, -37.81353897396532], ""type"": ""Point""}",1237092,Sign - Public Transport 1 Panel,P.16,640,0,20186,1237092,207,543382,42.17718722
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.82191394843844, 144.95539345270072","{""coordinates"": [144.95539345270072, -37.82191394843844], ""type"": ""Point""}",1232777,Sign - Public Transport 1 Panel,P.16,918,0,22174,1232777,181,103975,15.86043382
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83316401267591, 144.97443745130263","{""coordinates"": [144.97443745130263, -37.83316401267591], ""type"": ""Point""}",1271914,Sign - Public Transport 1 Panel,P.16,1029,0,22708,1271914,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.79436108568101, 144.92998424529242","{""coordinates"": [144.92998424529242, -37.79436108568101], ""type"": ""Point""}",1577059,Sign - Public Transport 1 Panel,P.16,1139,0,21693,1577059,112,616011,3.10572182
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.817452093555325, 144.96168480565794","{""coordinates"": [144.96168480565794, -37.817452093555325], ""type"": ""Point""}",1481028,Sign - Public Transport 1 Panel,P.16,1263,0,20171,1481028,268,527371,7.23972603
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82146476463953, 144.9303191551562","{""coordinates"": [144.9303191551562, -37.82146476463953], ""type"": ""Point""}",1245221,Sign - Public Transport 1 Panel,P.16,2527,0,30638,1245221,298,110521,32.18066371
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.837547087144706, 144.98191138368836","{""coordinates"": [144.98191138368836, -37.837547087144706], ""type"": ""Point""}",1248743,Sign - Public Transport 1 Panel,P.16,2922,0,22245,1248743,78,107419,41.44116655
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.812490976626215, 144.95370614040704","{""coordinates"": [144.95370614040704, -37.812490976626215], ""type"": ""Point""}",1253565,Sign - Public Transport 1 Panel,P.16,5111,0,20030,1253565,99,602160,16.14376437
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80568178285169, 144.9538874178126","{""coordinates"": [144.9538874178126, -37.80568178285169], ""type"": ""Point""}",1257184,Sign - Public Transport 1 Panel,P.16,6253,0,20951,1257184,295,533738,13.19581543
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.81046893573314, 144.95002330947514","{""coordinates"": [144.95002330947514, -37.81046893573314], ""type"": ""Point""}",1253494,Sign - Public Transport 1 Panel,P.16,6308,0,21486,1253494,130,608842,9.84831407
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.8019227781844, 144.91933001451295","{""coordinates"": [144.91933001451295, -37.8019227781844], ""type"": ""Point""}",1235296,Sign - Public Transport 1 Panel,P.16,6407,0,21680,1235296,309,102993,35.06624367
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79643544425749, 144.95105741007433","{""coordinates"": [144.95105741007433, -37.79643544425749], ""type"": ""Point""}",1250709,Sign - Public Transport 1 Panel,P.16,7621,0,20921,1250709,1,104198,41.43510194
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.81284286140822, 144.95705739709712","{""coordinates"": [144.95705739709712, -37.81284286140822], ""type"": ""Point""}",1568360,Sign - Public Transport 1 Panel,P.16,7768,0,20186,1568360,104,110758,24.10362334
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.82622493578387, 144.96073232156283","{""coordinates"": [144.96073232156283, -37.82622493578387], ""type"": ""Point""}",1240004,Sign - Public Transport 1 Panel,P.16,8972,0,22043,1240004,251,110636,36.61689529
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.80147783382775, 144.91338439418467","{""coordinates"": [144.91338439418467, -37.80147783382775], ""type"": ""Point""}",1235877,Sign - Public Transport 1 Panel,P.16,9717,0,21683,1235877,178,102985,25.22880845
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.81925793836065, 144.96137134270353","{""coordinates"": [144.96137134270353, -37.81925793836065], ""type"": ""Point""}",1245491,Sign - Public Transport 1 Panel,P.16,10046,0,20218,1245491,92,627343,20.83965494
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.823393054989104, 144.9697464050253","{""coordinates"": [144.9697464050253, -37.823393054989104], ""type"": ""Point""}",1239427,Sign - Public Transport 1 Panel,P.16,10991,0,22080,1239427,291,566451,17.58473113
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79632349721997, 144.94669442099848","{""coordinates"": [144.94669442099848, -37.79632349721997], ""type"": ""Point""}",1249807,Sign - Public Transport 1 Panel,P.16,11027,0,21232,1249807,359,500200,10.89268323
